0,0
0,0
0,0
0,0
0,0
500,806.02
500,867.5
500,880.1
500,816.08
500,791.24
1000,1603.86
1000,1657.16
1000,1629.6
1000,1772.56
1000,1658.42
1500,2458.3
1500,2610.56
1500,2536.32
1500,2460.32
1500,2453.52
2000,3422.42
2000,3316.26
2000,3244.76
2000,3356.72
2000,3041.16
2500,4280.76
2500,3770.12
2500,4383.42
2500,4032.04
2500,4167.44
3000,5190.06
3000,5098.36
3000,4778.6
3000,5013.14
3000,4909.02
3500,6176.12
3500,5747.22
3500,5664.62
3500,6003.66
3500,5704.44
4000,6594.2
4000,6615.74
4000,6719.58
4000,7074.06
4000,6376.5
4500,7468.4
4500,7934.22
4500,8033.18
4500,7594.28
4500,7698.36
5000,8825
5000,7907.96
5000,8331.74
5000,8498.14
5000,8638.16
5500,8645.64
5500,9481.72
5500,7928.74
5500,10178.6
5500,9745.6
6000,8865.64
6000,9730.96
6000,9820.3
6000,9298.78
6000,10270.1
6500,10805.5
6500,11273.1
6500,10905.1
6500,10362.4
6500,10262.3
7000,11921.7
7000,11295.7
7000,11649.9
7000,11932.9
7000,11535.9
7500,13766.6
7500,13014.7
7500,12585.7
7500,13245.2
7500,13872
8000,13557.1
8000,12734.9
8000,13787.2
8000,13547
8000,13794.1
8500,14160.2
8500,14543.4
8500,15402.2
8500,13612.4
8500,14085.9
9000,16013.9
9000,14380
9000,16318
9000,14779
9000,15019.2
9500,16573.2
9500,16724.5
9500,15347.9
9500,16292
9500,15692
10000,17213.2
10000,16704
10000,18993.7
10000,20145.1
10000,16722.5
