10,7
10,7
10,9
10,9
10,6
10,9
10,1
10,9
10,4
10,6
10,5
20,8
20,13
20,10
20,15
20,14
20,12
20,2
20,8
20,10
20,18
20,5
30,24
30,3
30,16
30,10
30,16
30,5
30,11
30,1
30,25
30,4
30,6
40,13
40,5
40,39
40,19
40,13
40,3
40,39
40,9
40,18
40,34
40,28
50,38
50,6
50,33
50,14
50,33
50,10
50,30
50,8
50,26
50,28
50,24
60,50
60,31
60,5
60,41
60,29
60,45
60,24
60,54
60,17
60,59
60,32
70,51
70,35
70,64
70,63
70,66
70,27
70,13
70,50
70,40
70,22
70,14
80,20
80,35
80,69
80,51
80,43
80,33
80,70
80,68
80,16
80,34
80,21
90,71
90,50
90,7
90,68
90,37
90,68
90,53
90,32
90,85
90,39
90,64
100,41
100,8
100,35
100,57
100,47
100,15
100,51
100,38
100,44
100,85
100,98
110,55
110,95
110,43
110,48
110,60
110,15
110,65
110,48
110,91
110,12
110,83
120,86
120,95
120,100
120,92
120,113
120,90
120,99
120,19
120,75
120,30
120,19
130,97
130,123
130,47
130,84
130,129
130,14
130,64
130,54
130,64
130,95
130,93
140,128
140,7
140,113
140,73
140,8
140,110
140,75
140,85
140,77
140,123
140,85
150,43
150,73
150,12
150,143
150,25
150,14
150,61
150,124
150,32
150,81
150,107
160,114
160,5
160,63
160,134
160,128
160,87
160,11
160,107
160,152
160,141
160,107
170,51
170,99
170,121
170,89
170,36
170,114
170,69
170,25
170,74
170,83
170,113
180,29
180,176
180,13
180,128
180,63
180,111
180,59
180,57
180,174
180,47
180,108
190,55
190,183
190,32
190,54
190,15
190,176
190,88
190,184
190,7
190,36
190,18
200,179
200,191
200,26
200,188
200,63
200,51
200,133
200,45
200,78
200,38
200,56
210,76
210,134
210,58
210,152
210,190
210,112
210,115
210,193
210,87
210,122
210,8
220,152
220,10
220,38
220,1
220,95
220,65
220,54
220,175
220,214
220,195
220,174
230,16
230,53
230,41
230,11
230,208
230,161
230,227
230,63
230,139
230,108
230,24
240,89
240,67
240,136
240,114
240,183
240,6
240,51
240,188
240,39
240,80
240,145
250,74
250,27
250,80
250,72
250,83
250,201
250,154
250,235
250,4
250,58
250,231
260,190
260,15
260,29
260,56
260,188
260,92
260,108
260,24
260,116
260,147
260,101
270,175
270,8
270,89
270,206
270,149
270,245
270,6
270,159
270,205
270,150
270,68
280,107
280,33
280,279
280,269
280,90
280,42
280,115
280,139
280,202
280,102
280,94
290,149
290,282
290,187
290,52
290,244
290,195
290,263
290,273
290,73
290,62
290,278
300,121
300,17
300,284
300,169
300,138
300,98
300,68
300,84
300,109
300,49
300,7
310,119
310,209
310,204
310,301
310,180
310,269
310,253
310,3
310,221
310,249
310,51
320,101
320,126
320,70
320,167
320,286
320,297
320,94
320,41
320,304
320,290
320,302
330,18
330,218
330,253
330,30
330,141
330,206
330,213
330,32
330,79
330,133
330,112
340,65
340,74
340,82
340,160
340,290
340,204
340,201
340,20
340,96
340,24
340,25
350,214
350,1
350,171
350,270
350,222
350,284
350,112
350,75
350,204
350,177
350,138
360,61
360,39
360,228
360,268
360,328
360,37
360,31
360,354
360,75
360,25
360,246
370,176
370,141
370,99
370,45
370,77
370,287
370,184
370,271
370,74
370,118
370,144
380,103
380,152
380,55
380,108
380,141
380,288
380,356
380,77
380,73
380,179
380,225
390,255
390,209
390,67
390,109
390,321
390,211
390,262
390,15
390,165
390,193
390,120
400,24
400,81
400,98
400,119
400,149
400,235
400,9
400,33
400,292
400,25
400,321
410,405
410,288
410,268
410,185
410,154
410,88
410,231
410,10
410,191
410,331
410,32
420,195
420,146
420,92
420,153
420,290
420,182
420,273
420,227
420,342
420,214
420,25
430,126
430,428
430,12
430,5
430,342
430,368
430,38
430,186
430,228
430,43
430,235
440,178
440,196
440,119
440,144
440,345
440,132
440,269
440,134
440,76
440,266
440,193
450,91
450,271
450,23
450,39
450,116
450,116
450,149
450,307
450,100
450,77
450,134
460,16
460,106
460,179
460,234
460,357
460,142
460,56
460,232
460,38
460,212
460,106
470,270
470,440
470,382
470,180
470,345
470,222
470,51
470,442
470,303
470,422
470,188
480,168
480,156
480,260
480,55
480,100
480,58
480,327
480,312
480,31
480,93
480,176
490,18
490,68
490,40
490,372
490,424
490,52
490,425
490,180
490,37
490,31
490,78
500,257
500,301
500,314
500,117
500,473
500,305
500,120
500,57
500,136
500,145
500,132
510,306
510,171
510,241
510,133
510,355
510,167
510,191
510,22
510,258
510,64
510,432
520,150
520,315
520,128
520,8
520,226
520,205
520,404
520,90
520,485
520,328
520,149
530,75
530,374
530,528
530,114
530,118
530,311
530,180
530,128
530,219
530,424
530,428
540,94
540,339
540,418
540,80
540,337
540,310
540,113
540,116
540,310
540,44
540,112
550,335
550,54
550,187
550,93
550,255
550,481
550,166
550,241
550,50
550,16
550,69
560,69
560,169
560,233
560,239
560,102
560,139
560,341
560,462
560,454
560,326
560,42
570,150
570,247
570,134
570,10
570,358
570,8
570,154
570,498
570,110
570,280
570,43
580,18
580,425
580,146
580,543
580,556
580,105
580,301
580,354
580,475
580,125
580,357
590,162
590,129
590,186
590,391
590,223
590,62
590,4
590,65
590,461
590,236
590,515
600,312
600,264
600,106
600,269
600,12
600,215
600,167
600,42
600,311
600,39
600,423
610,561
610,320
610,343
610,603
610,151
610,281
610,455
610,256
610,41
610,135
610,558
620,319
620,207
620,370
620,7
620,312
620,13
620,81
620,57
620,525
620,496
620,605
630,331
630,455
630,355
630,114
630,592
630,565
630,165
630,248
630,70
630,127
630,60
640,228
640,631
640,85
640,385
640,444
640,102
640,29
640,9
640,259
640,416
640,501
650,98
650,292
650,493
650,386
650,427
650,171
650,374
650,361
650,111
650,289
650,57
660,87
660,134
660,221
660,123
660,392
660,295
660,272
660,643
660,485
660,191
660,260
670,191
670,140
670,178
670,240
670,561
670,450
670,221
670,388
670,248
670,476
670,205
680,252
680,205
680,81
680,553
680,212
680,613
680,400
680,83
680,166
680,285
680,260
690,271
690,58
690,103
690,421
690,352
690,630
690,244
690,456
690,169
690,319
690,428
700,602
700,80
700,19
700,101
700,386
700,412
700,128
700,530
700,223
700,211
700,33
710,97
710,92
710,382
710,486
710,420
710,206
710,499
710,481
710,592
710,86
710,82
720,687
720,328
720,145
720,684
720,386
720,80
720,339
720,687
720,613
720,147
720,255
730,448
730,441
730,91
730,330
730,458
730,89
730,649
730,324
730,718
730,51
730,134
740,35
740,361
740,612
740,17
740,70
740,360
740,59
740,238
740,75
740,270
740,49
750,85
750,21
750,265
750,44
750,497
750,537
750,146
750,687
750,319
750,75
750,262
760,512
760,529
760,493
760,597
760,74
760,30
760,644
760,706
760,39
760,758
760,147
770,740
770,603
770,536
770,332
770,154
770,54
770,34
770,401
770,390
770,640
770,707
780,464
780,677
780,680
780,776
780,135
780,89
780,663
780,327
780,291
780,655
780,151
790,728
790,109
790,239
790,406
790,48
790,426
790,417
790,232
790,334
790,236
790,236
800,242
800,338
800,591
800,534
800,461
800,592
800,224
800,194
800,76
800,353
800,446
810,245
810,459
810,423
810,205
810,141
810,136
810,104
810,3
810,74
810,572
810,779
820,92
820,313
820,212
820,260
820,273
820,523
820,659
820,736
820,488
820,198
820,404
830,280
830,149
830,283
830,435
830,287
830,269
830,268
830,116
830,249
830,171
830,263
840,397
840,37
840,219
840,753
840,159
840,821
840,42
840,53
840,102
840,308
840,376
850,785
850,631
850,207
850,195
850,363
850,130
850,306
850,520
850,682
850,181
850,529
860,148
860,688
860,587
860,241
860,320
860,422
860,60
860,331
860,804
860,87
860,67
870,3
870,479
870,151
870,179
870,301
870,529
870,68
870,458
870,299
870,62
870,5
880,265
880,767
880,247
880,428
880,626
880,155
880,567
880,191
880,54
880,208
880,540
890,377
890,764
890,176
890,258
890,315
890,886
890,841
890,565
890,164
890,104
890,718
900,416
900,77
900,840
900,180
900,452
900,87
900,154
900,346
900,380
900,253
900,332
910,566
910,44
910,713
910,37
910,406
910,794
910,189
910,488
910,255
910,511
910,750
920,7
920,106
920,81
920,66
920,257
920,519
920,213
920,69
920,709
920,60
920,392
930,586
930,167
930,94
930,178
930,247
930,272
930,310
930,286
930,480
930,403
930,787
940,741
940,63
940,594
940,524
940,117
940,700
940,250
940,464
940,453
940,534
940,378
950,115
950,277
950,249
950,482
950,183
950,315
950,327
950,812
950,479
950,455
950,553
960,204
960,596
960,6
960,362
960,313
960,304
960,772
960,850
960,246
960,639
960,622
970,524
970,54
970,865
970,264
970,82
970,63
970,836
970,31
970,188
970,405
970,49
980,359
980,692
980,42
980,294
980,87
980,696
980,70
980,188
980,49
980,509
980,181
990,371
990,943
990,4
990,180
990,227
990,488
990,412
990,513
990,304
990,203
990,36
1000,345
1000,898
1000,512
1000,476
1000,942
1000,456
1000,4
1000,651
1000,833
1000,839
1000,564
