0,0
0,0
0,0
0,0
0,0
500,128940
500,141740
500,144550
500,121820
500,125980
1000,463460
1000,482760
1000,497920
1000,503320
1000,461600
1500,1.17477e+06
1500,1.12242e+06
1500,1.01352e+06
1500,1.26585e+06
1500,1.32744e+06
2000,1.77268e+06
2000,2.1252e+06
2000,1.76624e+06
2000,1.7796e+06
2000,2.21064e+06
2500,3.0872e+06
2500,2.63245e+06
2500,2.8453e+06
2500,3.0655e+06
2500,2.8208e+06
3000,4.2678e+06
3000,4.93662e+06
3000,4.64646e+06
3000,4.38438e+06
3000,4.3281e+06
3500,5.53791e+06
3500,6.46107e+06
3500,5.97114e+06
3500,6.48116e+06
3500,7.16639e+06
4000,9.73504e+06
4000,7.83528e+06
4000,6.90864e+06
4000,7.8156e+06
4000,7.59696e+06
4500,9.47592e+06
4500,1.12612e+07
4500,1.03684e+07
4500,1.07852e+07
4500,1.03206e+07
5000,1.29131e+07
5000,1.14717e+07
5000,1.43948e+07
5000,1.13009e+07
5000,1.24944e+07
5500,1.31461e+07
5500,1.29659e+07
5500,1.36173e+07
5500,1.45938e+07
5500,1.43568e+07
6000,2.01857e+07
6000,1.97932e+07
6000,1.88894e+07
6000,1.73609e+07
6000,1.67922e+07
6500,2.07537e+07
6500,2.0139e+07
6500,2.43703e+07
6500,2.00213e+07
6500,2.02302e+07
7000,2.39513e+07
7000,2.58716e+07
7000,2.41419e+07
7000,2.43018e+07
7000,2.68253e+07
7500,3.0659e+07
7500,3.04892e+07
7500,2.59524e+07
7500,2.8451e+07
7500,2.57976e+07
8000,2.96867e+07
8000,3.6629e+07
8000,3.1827e+07
8000,3.04184e+07
8000,3.23187e+07
8500,3.99996e+07
8500,3.54214e+07
8500,3.86412e+07
8500,3.7147e+07
8500,3.61787e+07
9000,4.18995e+07
9000,4.05592e+07
9000,4.01348e+07
9000,4.48675e+07
9000,4.05968e+07
9500,4.12815e+07
9500,5.14649e+07
9500,4.54573e+07
9500,4.38454e+07
9500,4.55025e+07
10000,4.53856e+07
10000,5.55894e+07
10000,5.0983e+07
10000,4.9866e+07
10000,4.88936e+07
